,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Description_Translated,Description_Sentiment,Image_Text_Translated,Image_Text_Sentiment
405,Ricardo Macchi Real,ricardomacchioficial,37342.0,2023-03-11 09:43:56 EST,2023-03-11,09:43:56,Album,78,75,3,203,False,https://www.instagram.com/p/CppwWCKOLhV/,https://www.instagram.com/p/CppwWCKOLhV/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334292400_886740482607986_5221100733633937178_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=HdQFmzeben4AX86-CVE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfB8cbWoGVv4shOgMsHwKxUYKmozkhozAcL6ofPKOyjBQg&oe=649749C5,,"Reunião de produção antes da gravação no maravilhoso e pra mim, melhor na linha de show que a ilha de Murano em Veneza na Itália (eu conheço muito bem). @cristaisdegramado é uma experiência incrível. Telmo e Gustavo nos receberam de forma acolhedora e passaram informações inacreditáveis: o forno deles não desliga nunca e chega a 1400 graus! As peças são lindas demais. Aguardem a edição do primeiro episódio Turismo na Maior Idade rodado todo em Gramado e região.",,,,-3.24,"Production meeting before the Wonderful recording and for me, better on the line of concert than Murano Island in Venice in Italy (I know very well).@cristaisdemogramado is an amazing experience.Telmo and Gustavo received us welcoming and passed unbelievable information: their oven never turns off and reaches 1400 degrees!The pieces are too beautiful.Wait for the edition of the first episode Turismo in the older age in Gramado and the region.",0.9392,Nan,0.0
406,Bárbara Destefani | Te Atualizei,barbarapessoaloficial,,2023-03-11 09:36:19 EST,2023-03-11,09:36:19,Photo,"15,847",14916,931,0,False,https://www.instagram.com/p/CppveVFLR_6/,https://www.instagram.com/p/CppveVFLR_6/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334850619_173691542107166_3316011418124889469_n.webp?stp=dst-jpg&_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=HPu_P-wD6pwAX909__3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCTYFlWyAmmYOCT05IP6mEb8-yogSHfGksN7wNWSJ2sgA&oe=644B0506,,Editorial de hoje do estadão 👀,"ESTADÃO OPINIÃO DO ESTADÃO Ao soltar presas do 8 de Janeiro no Dia da Mulher, Moraes deixa claro que não havia base legal para mantê-las na cadeia. Prisão decorre da lei, e não da vontade do juiz",,,-1.08,Today's editorial of Estadão 👀,0.0,"Estadão Opinion of Estadão, by releasing January 8 on Women's Day, Moraes makes it clear that there was no legal basis to keep them in jail.Arrest stems from the law, and not from the judge's will",0.3027
407,Bárbara Destefani | Te Atualizei,barbarapessoaloficial,,2023-03-11 07:45:26 EST,2023-03-11,07:45:26,Photo,"32,768",31792,976,0,False,https://www.instagram.com/p/CppiyHurAA0/,https://www.instagram.com/p/CppiyHurAA0/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334820186_237969268666520_3902134494391235748_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=j5-8reU-r3UAX8wxzE8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDj1-JRV9hrH7tvtgA5pD8z-LWXmmDIaJuKGuFaXjop2A&oe=644C044F,,"É inacreditável, mas tem acontecido bastante 🤡","Desemprego recua para 9,1% em julho, mas número de informais é recorde A falta de trabalho, no entanto, ainda atinge 9,9 milhões de pessoas, menor número desde janeiro 2016. Queda do desemprego é puxada pela informalidade, que atinge 39,3 milhões de trabalhadores do país. Por Marta Cavallini g1 31/08/2022 09h00 Atualizado há meses Zeina Latif o desemprego é alto, mas está baixo Por Zeina Latif 08/03/2023 04h30 Atualizado há um dia",,,1.91,"It is unbelievable, but it has happened quite 🤡",0.1027,"Unemployment retreats to 9.1% in July, but the number of informals is recorded the lack of work, however, it still reaches 9.9 million people, less since January 2016. Falling unemployment has been pulled by informality, which reaches 39, 3 million workers in the country.By Marta Cavallini G1 08/31/2022 09h00 Updated Months Zeina Latif Unemployment is high, but is low by Zeina Latif 08/03/2023 04h30 updated a day ago",-0.872
408,Clarissa Tércio,clarissatercio,971480.0,2023-03-11 07:18:59 EST,2023-03-11,07:18:59,Album,649,640,9,0,False,https://www.instagram.com/p/Cppfwb2uL4g/,https://www.instagram.com/p/Cppfwb2uL4g/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332575528_1524861434669722_8627428271379686740_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Bc6FLDDeynIAX-nvBfE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCLgMdLTMhajNQkdByZOQmHhOwWOdoIiN3BrKoYiC5IPQ&oe=644475D7,,"Nesta semana especial, nossa homenagem às mulheres que inspiram o Progressistas continua com a deputada federal Clarissa Tércio (PE).

#diainternacionaldamulher #progressistas11",,,,-4.24,"This special week, our tribute to women who inspire progressives continues with federal deputy Clarissa Tércio (PE).

#InternationaldaMulher #Progressives11",0.7506,Nan,0.0
409,Jair M. Bolsonaro,jairmessiasbolsonaro,25309688.0,2023-03-11 06:28:10 EST,2023-03-11,06:28:10,Photo,"289,546",282339,7207,0,False,https://www.instagram.com/p/CppZ8O8ONAU/,https://www.instagram.com/p/CppZ8O8ONAU/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335536701_233152179153912_4648071315493408064_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=PJZXTMEzofoAX-5u71Y&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCXZH1VOE8Xo8hV8JHY-3mRMQ_M8D-8NELiWO8dVT88ZQ&oe=6439EB12,,"- FORAM MAIS DE 90 MIL CARGOS E FUNÇÕES EXTINTOS NA ADMINISTRAÇÃO @jairmessiasbolsonaro POR DECRETO:

- Cargos Extintos:
. 2019: 64.527
. 2020: 21.369
. 2021: 6.37

- Estima-se uma economia de R$ 867 milhões por ano;

- Nomeações técnicas em todos os níveis, com a mudança de cultura de nomeações meramente políticas em áreas técnicas.",,,,-2.43,"- There were more than 90,000 extinguished positions and functions in the administration @jairmessiasbolsonaro by decree:

- Extinct positions:
.2019: 64,527
.2020: 21,369
.2021: 6.37

- It is estimated a savings of R $ 867 million per year;

- Technical appointments at all levels, with the change of culture of merely political nominations in technical areas.",0.0,Nan,0.0
410,Carlos Bolsonaro 🇧🇷,carlosbolsonaro,3059462.0,2023-03-11 05:48:44 EST,2023-03-11,05:48:44,Photo,"16,995",16401,594,0,False,https://www.instagram.com/p/CppVbc-uSkK/,https://www.instagram.com/p/CppVbc-uSkK/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/333346755_134396705996590_2839258590993528187_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=snG7TyY_4ZAAX_CxofS&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfB03OnPtG0iUKVu1A4-8pwxINJ8N_LIftXmVIZTfDj0oQ&oe=643C6BA8,,"O Presidente @jairmessiasbolsonaro veta o tal orçamento secreto, a bancada do PT derruba o veto, então o ex-presidiário mente com autorização para todos junto com a imprensa e tudo se desenvolve pra isso. Eis o sistema!","comandantevaladao Brasil Orçamento secreto: vice-líderes e ministros de Lula solicitaram R$ 331 milhões Em 2022, Lula classificou ""orçamento secreto"" como a ""maior vergonha deste país"" mas ministros e vice-líderes indicaram essas emendas Augusto Tenório 26/02/2023 2:00, atualizado 26/02/2023 8:18",,,-2.89,"President @jairmessiasbolsonaro vetoes such a secret budget, the PT bench drops the veto, so the former convict lies with permission for everyone with the press and everything develops for it.Here's the system!",-0.4753,"Commandante Vallada Brazil Secret Budget: Lula's vice-leaders and ministers requested R $ 331 million in 2022, Lula classified ""secret budget"" as the ""greatest shame of this country"" but ministers and vice-leaders indicated these amendments Augusto Tenório 26/02/20232:00, updated 26/02/2023 8:18",0.1406
411,Bárbara Destefani | Te Atualizei,barbarapessoaloficial,,2023-03-10 19:19:58 EST,2023-03-10,19:19:58,Photo,"3,456",3363,93,0,False,https://www.instagram.com/p/CpoNeJ4tW1f/,https://www.instagram.com/p/CpoNeJ4tW1f/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335566874_715428533699139_3095373501098958405_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jF59yILb6QwAX-4RbVV&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCQorRYOCknlpMg9dy940YUY5hCtFgusN7qVvy2R1CRMA&oe=644A5B45,,Gravando vídeo. Bora tomar café junto amanhã? Vou deixar o link nos stories bem cedinho 🤗🇧🇷👊🏻,,,,-4.97,Recording video.Let's have coffee with tomorrow?I will leave the link in the stories very early 🤗🇧🇷👊🏻,0.4364,Nan,0.0
412,Magno Malta,magnomalta,1654360.0,2023-03-10 17:35:01 EST,2023-03-10,17:35:01,Video,"3,289",3140,149,11958,False,https://www.instagram.com/tv/CpoBbirp2AK/,https://www.instagram.com/tv/CpoBbirp2AK/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334690336_586272633169516_6713194613350742881_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OFpCJ9kqD7gAX-NTXiJ&_nc_oc=AQl694Be3R0pq9J45-KuCGe_mUGAbGwbfTgQ8t7vC5iU3czSL10tGBalps0DHGjO2eM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBpa_E-l4-V7lZSk5I_loi5WlweGmkCzYMwPtTHy2o7MQ&oe=642FED66,,Atualização sobre as presas que foram soltas hoje! - 10/03/2023,,,,-4.58,Update on the prey that were released today!- 10/03/2023,0.0,Nan,0.0
413,Bárbara Destefani | Te Atualizei,barbarapessoaloficial,,2023-03-10 17:28:36 EST,2023-03-10,17:28:36,Photo,"4,638",4544,94,0,False,https://www.instagram.com/p/CpoAuc8LOUc/,https://www.instagram.com/p/CpoAuc8LOUc/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334235465_538956078348156_1882412032889618632_n.webp?stp=dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=yrPzb97p_pwAX-Jl1cY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDZ8jfsOgGCxIJnEBWb_fK5JTWE1QvNtS04vPOcuRA1iA&oe=643FBA3D,,"Faz o Helio, negacionista...","28-Oct-22 18.78 28.66 6.54 Ativo ASAI3 LREN3 CVCB3 Carteira IBOV Hoje 16.86 18.61 3.35 Var.% -10.22% -35.07% -48.78% -31.36% -9.81% 114,539 103,308 KIT LULA NO DIA SEGUINTE Fanter REFINITIV 1uh15 ASSAI 4 R$: RENNER ON -6,41 R$30,73 CVCBRASIL or CVC -7,80 R$7,06 N",,,-3.05,"Do Helio, negationist ...",0.0,28 -CET -22 18.78 28.66 6.54 ASAI3 LREN3 CVCB3 IBOV Wallet Today 16.86 18.61 3.35 var.% -10.22% -35.07% -48.78% -31.36% -9.81% 114.539 103.308 kit the next day fantter reinitiv 1uh15 Assai 4 R $: RENNER ON -6.41 R $ 30.73 CVCBRASIL OR CVC -7.80 R $ 7.06 N,-0.3612
414,Clarissa Tércio,clarissatercio,971485.0,2023-03-10 16:48:03 EST,2023-03-10,16:48:03,Photo,"2,282",2208,74,0,False,https://www.instagram.com/p/Cpn8Fd2vJaq/,https://www.instagram.com/p/Cpn8Fd2vJaq/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334700613_595369949280995_4896987323953507324_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0tksPDCqRxIAX9JEBJY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDNWJ0nnUMTHTF2D1o-P6xsPGi2Tz1EDPiAQxEVneSMpQ&oe=644499B3,,"Celebrado todo dia 10 de março, o Dia Municipal do Conservadorismo tem como objetivo rememorar princípios do conservadorismo que exalta Deus, o patriotismo, a família e a liberdade.

E para mim é motivo de muito orgulho ter sido autor do projeto que deu origem a Lei 18.932/2022, que inclui no calendário de eventos do Recife o Dia Municipal do Conservadorismo, quando fui vereador da Capital pernambucana, contribuindo dessa forma para o fortalecimento dos princípios e valores conservadores da nossa cidade!",1ODEMARÇO DE 10 MARÇO 十 MR64O #EUAUTORIZO #EUAUTORIZO AUTORIZO DIA DO CONSERVADOR TODO CRISTÃO DEVE SER TANTO CONSERVADOR COMO RADICAL: CONSERVADOR AO PRESERVAR A FÉ E RADICAL AO PRATICÁ-LA. JOHN STOTT CLARISSA DEPUTADA EDERA DEPUTADAFEERAL CLARISSA TÉRCIO,,,-2.8,"Celebrated every March 10th, the Municipal Day of Conservatism aims to remember principles of conservatism that exalts God, patriotism, family and freedom.

And for me it is very proud to have been the author of the project that gave rise to Law 18.932/2022, which includes in the calendar of events of Recife the municipal day of conservatism, when I was councilor of the Pernambuco capital, thus contributing to the strengthening of theConservative principles and values of our city!",0.9617,1The March 10 March 十 MR64O #EUautorizo #Euauto Authorizo Conservative Day Every Christian should be conservative and radical: conservative in preserving faith and radical by practicing it.John Stott Clarissa Deputy Edera DeputySeral Clarissa Tércio,0.4215
415,Jair M. Bolsonaro,jairmessiasbolsonaro,25309419.0,2023-03-10 13:43:44 EST,2023-03-10,13:43:44,Photo,"174,118",164337,9781,0,False,https://www.instagram.com/p/Cpnm_j0vL8K/,https://www.instagram.com/p/Cpnm_j0vL8K/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332616814_1065356924852931_3057213322470579595_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_3XLqI1uN10AX8Mei4H&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA6p4pO91aysDRYMC67a84rFjr5c-DITpa6MnEKLCosbA&oe=6438BD86,,,"EXPLORE GAZETA DO O ASSINE Geração de empregos fica em 83,2 83 mil em janeiro, metade do registrado no mesmo mês de 2022 09/03/2023 15:02 GLOBO Economia Zeina Latif Zeina Latif o desemprego é alto, mas está baixo Por Zeina Latif 08/03/2023 04h30",,,-4.04,Nan,0.0,"Explore Gazeta do Subscribe to job creation is 83.2 83,000 in January, half of the same month as 2022 09/03/2023 15:02 Economy Globo Zeina Latif Zeina Latif Unemployment is high, but is low by zeinLATIF 08/03/2023 04h30",-0.4678
416,Gustavo Gayer,gusgayer,761123.0,2023-03-10 10:36:42 EST,2023-03-10,10:36:42,Album,"19,472",18707,765,0,False,https://www.instagram.com/p/CpnRltJOxoZ/,https://www.instagram.com/p/CpnRltJOxoZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332374399_991314002274729_3226701208078509065_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=HsKfSrR07_EAX-KhFdj&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDtM6jGovpR3pCOzwSvTFpsR_Y_QRZnLcvATYBr7rT_Jg&oe=6433C52F,,"Deus sabe o momento e as pessoas certas para nos lembrar a Verdade da Sua Palavra. 
Ontem, o Padre Luiz Augusto da Paróquia Santa Terezinha, em Aparecida de Goiânia, foi essa pessoa na minha vida.",,,,2.67,"God knows the right moment and the right people to remind us of the truth of His Word.
Yesterday, Father Luiz Augusto of the Santa Terezinha Parish, in Aparecida de Goiânia, was that person in my life.",0.5267,Nan,0.0
417,Silvia Nobre Waiãpi,silviawaiapi,143070.0,2023-03-10 09:37:33 EST,2023-03-10,09:37:33,Photo,"2,135",1993,142,0,False,https://www.instagram.com/p/CpnK0eUr7TX/,https://www.instagram.com/p/CpnK0eUr7TX/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334453950_1913700658962811_6553469188136189776_n.webp?stp=dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fUkRksq-keAAX9Fz5EF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCmdN8csmW2_ki-UFaH02bYoj22ukRljptbeJyIo1JSQA&oe=6445B0B7,,"O ministro dos Direitos Humanos e da Cidadania do atual DESgoverno disse em entrevista que é favorável à descriminalização das drogas como política para reduzir o encarceramento no Brasil.

Não há novidades, vindo do governo de um Presidente que já declarou que não vê problemas em um assaltante roubar um celular para tomar uma ""cervejinha"". Esse é o mesmo DESgoverno que defende os bandidos e quer desarmar as policiais.

O ministro dos Direitos Humanos deveria estar se preocupando com o tratamento que está sendo dado aos cidadãos de bem presos, a maioria deles sem terem cometido crime algum, nos últimos dias 08 e 09 de janeiro.

#DiretosHumanos #DrogasNão #naoasdrogas #ForaLula #FilhaDoNorte #FilhaDoAmapá #FilhaDoAmapa",CONEXÃOPOLÍTICA Ministro de Lula defende descriminalização das drogas no Brasil SURREAL MINISTRO DE LULA DEFENDE LEGALIZAÇÃO DAS DROGAS Filha do NORTE Sílvia Waiãpi SILVIAWAIAPI,,,-2.5,"The Minister of Human Rights and Citizenship of the current misfortune said in an interview that it is favorable to the decriminalization of drugs as a policy to reduce imprisonment in Brazil.

There is no news from the government of a president who has already stated that he sees no problems with a robber steal a cell phone to take a ""beer"".This is the same misfortune that defends the bad guys and wants to disarm the police.

The Minister of Human Rights should be worrying about the treatment that is being given to well -arrested citizens, most of them without committing any crime on the last days of January 08 and 09.

#Diretoshumans #Drugsão #Naoas Drugs #Foralula #Fililhanorte #FilhaamAmapá #Fillaeaama",-0.8366,Political Connection Lula Minister defends decriminalization of drugs in Surreal Brazil Minister of Lula defends legalization of drugs daughter of northern Silvia Waiãpi Silviawaiapi,0.0
418,Magno Malta,magnomalta,1654360.0,2023-03-10 06:14:44 EST,2023-03-10,06:14:44,Album,"19,194",18062,1132,0,False,https://www.instagram.com/p/CpmznAQglvQ/,https://www.instagram.com/p/CpmznAQglvQ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332758498_159231873272690_2530806381660042870_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GL4A2rauJCoAX8SGm68&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDBlw63SKtgmIIIK1dmuTHJzNRgtPYQ_F0MpdvPtjEsng&oe=642E0607,,"Não posso concordar com a afirmação do ministro Flávio Dino de que essas são simples decisões de governo. São uma tentativa clara de instaurar um regime autoritário no Brasil. Infelizmente, os personagens que estão por trás dessas políticas são bem conhecidos pelos brasileiros: corruptos, admiradores de ditadores e amigos próximos CPX, que acreditam erroneamente que essas políticas representam a vontade do povo brasileiro.

Essas políticas não refletem a vontade da maioria do povo brasileiro. Somos um povo que tem fé em Deus, amor pela nossa bandeira e que valoriza as liberdades individuais.

Aqui no Senado, lutarei para preservar o legado do Governo Bolsonaro. Recordes na geração de emprego, queda da violência, atuação firme contra o crime organizado e o compromisso com a vida desde a concepção. São anos que luto contra essas pessoas e não vai ser agora que vou ceder.",,,,4.55,"I cannot agree with Minister Flávio Dino's statement that these are simple government decisions.They are a clear attempt to establish an authoritarian regime in Brazil.Unfortunately, the characters behind these policies are well known to Brazilians: corrupt, admirers of dictators and close friends CPX, who mistakenly believe that these policies represent the will of the Brazilian people.

These policies do not reflect the will of most of the Brazilian people.We are a people who have faith in God, love for our flag and who values individual freedoms.

Here in the Senate, I will fight to preserve the Legacy of the Bolsonaro government.Records in job creation, falling violence, firm action against organized crime and commitment to life since conception.These are years I fight against these people and it won't be now that I will give in.",0.8587,Nan,0.0
