,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Description_Translated,Description_Sentiment,Image_Text_Translated,Image_Text_Sentiment
196,Magno Malta,magnomalta,1587398.0,2022-12-21 09:13:32 EST,2022-12-21,09:13:32,Photo,"8,270",8094,176,0,False,https://www.instagram.com/p/CmbtRXdrzRX/,https://www.instagram.com/p/CmbtRXdrzRX/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/321200529_188147617210143_5059535923979939749_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=9WVgj2Ym9X8AX9nExNZ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDjt2Wt1aQ6VzJTu-TgcNNytRSaZ3Q64LTYHuUDtTnIng&oe=63F50A61,,Eu falava disso lá atrás. É um absurdo usar a justificativa que usaram para tentar justificar a PEC fura teto e votar em caráter de urgência um aumento salarial irresponsável!,"Magno Malta @MagnoMalta A MATÉRIA É DE 2016 E EU JÁ FALAVA QUE NÃO PODIA AUMENTAR! senadonoticias MENU SEÇÃO Agora Rádio Senado no YouTube: acompanhe 'Conexão Senado' vivo, com imagens do PEC de Magno Malta limita R$ 15 mil salário de agente público � Da Redação |16/12/2016, 18h30 in senador Magno Malta (PR-ES) apresentou proposta de emenda à Constituição (PEC 62/2016) estabelecendo que nenhum agente público poderá receber mais de R$ 15 mil de salário por mês. A PEC está pronta para entrar na pauta da Comissão de Constituição, Justiça e Cidadania (CCJ). Fonte: Agência Senado MAGnO MALTA",,,-3.44,I talked about it back there.It is absurd to use the justification they used to try to justify the ceiling pec and vote urgently an irresponsible salary increase!,-0.2244,"Magno Malta @Magnomalta The article is from 2016 and I already said I could not increase!Senadonoticias Menu Section Now Senate Radio on YouTube: Accompany 'Senate Connection' Live, with images of the Magno Malta PEC limits R $ 15,000 Public Agent Salary � Writing | 16/12/2016, 6:30 pmS) presented a proposal for amendment to the Constitution (PEC 62/2016) establishing that no public agent may receive more than R $ 15 thousand salary per month.The PEC is ready to enter the agenda of the Constitution, Justice and Citizenship Commission (CCJ).Source: Senate Agency Magno Malta",0.6114
197,Carlos Bolsonaro 🇧🇷,carlosbolsonaro,3048822.0,2022-12-21 05:43:02 EST,2022-12-21,05:43:02,Photo,"54,385",46723,7662,0,False,https://www.instagram.com/p/CmbVLr_AXGC/,https://www.instagram.com/p/CmbVLr_AXGC/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320764169_1501058360373122_4421220224936940792_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ZNWJeZkCpngAX8WVut-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDG7_hq2sovPhFY2LLB3ftD5fZWtBWDelIGU9lHj90TJQ&oe=63DBDF02,,,"GAZETA BRASIL Ex-advogado da Odebrecht, Augusto Botelho é anunciado como secretário nacional de Justiça de Lula",,,-1.21,Nan,0.0,,0.0
198,Eduardo Bolsonaro🇧🇷,bolsonarosp,5009895.0,2022-12-21 05:22:51 EST,2022-12-21,05:22:51,Photo,"113,715",109945,3770,0,False,https://www.instagram.com/p/CmbS32DOKWa/,https://www.instagram.com/p/CmbS32DOKWa/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320883428_5843899329004414_1454279065074609112_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=M1-TirWtrgwAX_dCciw&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD57hP8o6hD4f77uNnKnveoUGHnPKlf1xz28Wt1iE9nLw&oe=63D3B40E,,Não podemos permitir que usem os pobres de desculpa para aprovar um projeto de poder de Lula e PT. Para pagar os R$ 200 a mais do auxílio Brasil eram necessários 52bi e não 168bi. Votei NÃO.,PODER como votou cada deputado na na PEC fura-teto Texto foi aprovado em 1° turno por 331 votos favoráveis e 168 contrários; último destaque e 2° turno ficaram para 4° feira deputado partido Estado como votou EduardoBolsonaro PL SP não,,,1.13,"We cannot allow them to use the poor people to approve a Power and PT power project.To pay the $ 200 more of the Aid Brazil, it required 52bi and not 168bi.I voted no.",-0.6329,Power as he voted each deputy at the PEC Fura-Teto Text was approved in 1st round by 331 favorable votes and 168 against;Last highlight and 2nd shift were to the 4th Fair Party State as voted Eduardobolsonaro PL SP No,0.8779
199,Clarissa Tércio,clarissatercio,996679.0,2022-12-20 22:02:10 EST,2022-12-20,22:02:10,Photo,"6,823",6565,258,0,False,https://www.instagram.com/p/CmagcKoslWz/,https://www.instagram.com/p/CmagcKoslWz/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/321005437_453414523658707_514580791631431938_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=pq34c2N1VtcAX-Ni1Jb&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCMKDoWbOWrV03NcXKseBnx7reYK_04PhLoaYjhsJ7OTg&oe=63D584EA,,,"NOTA DE PESAR POLÍCIA wA LAMENTAMOS PROFUNDAMENTE ESSA TERRÍVEL TRAGÉDIA, QUE CHOCOU TODA A SOCIEDADEE RESULTOU NA MORTE DE POLICIAIS HONRADOS DO 19° BATALHÃO DA POLÍCIA MILITAR DE PER- NAMBUCO (PMPE) E DA ESPOSA DO AUTOR DOS DISPAROS. ESTAMOS EM ORAÇÃO PELOS FAMILIARES E AMIGOS DE TODAS AS VÍTIMAS, NESSE MOMENTO DE EXTREMA DOR E PROFUNDA TRISTEZA. QUE DEUS CONFORTE o CORAÇÃO DE TODOS!!! CLARISSA TÉRCIO @clarissatercio",,,-1.12,Nan,0.0,"NOTE OF POLICE WA WE deeply lament this terrible tragedy, which shocked the whole society and resulted in the death of honorable police from the 19th Battalion of the Military Police of Per-Nambuco (PMPE) and the wife of the author of the shots.We are in prayer for family and friends of all victims, at this moment of extreme pain and deep sadness.May God comfort everyone's heart !!!Clarissa tertcio @clarissaterio",-0.8811
200,Ricardo Macchi Real,ricardomacchioficial,38996.0,2022-12-20 12:28:24 EST,2022-12-20,12:28:24,Photo,986,927,59,0,False,https://www.instagram.com/p/CmZexw_O3Xj/,https://www.instagram.com/p/CmZexw_O3Xj/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320733152_497870665747159_5889509441645466380_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gWsDP1AEbNwAX_rviy0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAnPG1UrtuBKB1jU37KOu-u5Aprvgsp4c_j9w-Yk8B-JQ&oe=641506A5,,"Importante ter a consciência que estes são os únicos que sabem das estratégias e consequentemente, as informações privilegiadas. Fora eles, só o Diário Oficial da União. O resto, é balela. Ninguém tem informação de nada, é chutometro pra se promover. Não dêem ouvidos a ninguém Ok. Vamos vencer!",,,,2.56,"It is important to be aware that these are the only ones who know about strategies and consequently privileged information.Apart from them, only the Official Gazette of the Union.The rest is bullshit.No one has information about anything, it is a kick to promote.Don't listen to anyone ok.We will win!",0.8313,Nan,0.0
201,Rodrigo Constantino,rodrigoconstantino1976,1444414.0,2022-12-20 11:01:12 EST,2022-12-20,11:01:12,Photo,"25,228",23754,1474,0,False,https://www.instagram.com/p/CmZUzHhJQC-/,https://www.instagram.com/p/CmZUzHhJQC-/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320791331_1627520757685867_4961282131877646668_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=6nzoSSYtPJgAX8ZjEh8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCff0O_pWuEji20aqvgfVgrceYltfqpvHD9h4ZJDttqyQ&oe=63CEF81B,,V@gabundos…,"Rodrigo Constantino @rodrigoconstantino1976 g1 Globo vagabunda!!! g1 DO NORTE Bolsonaristas radicais com intenções golpistas fazem manifestações em cidades brasileiras Famílias ligadas a movimento social ocupam supermercado de Natal exigem doação de cestas básicas Amaior olem Brasilia frente Exército. Caravanas juntaram caminhões. manifestantes afirmam aceitam resultado urnas pedem intervenção das Forças Armadas. Caso acontece manhã deste sábado Alecrim, Leste da Polícia Militar acompanha negociação.",,,-1.18,V@Gabutos…,0.0,"Rodrigo Constantino @RodrigoConstantino1976 G1 Globe Slip !!!G1 do Norte Bolsonarists with scammer intentions with manifestations in Brazilian cities families linked to social movement occupy Christmas supermarket require donation of basic baskets Amaior Olem Brasilia Front Army.Caravans added trucks.Protesters say they accept the result urns ask for intervention by the Armed Forces.If this morning this Saturday rosemary, the East of the Military Police follows negotiation.",0.7656
202,Rodrigo Constantino,rodrigoconstantino1976,1444414.0,2022-12-20 10:16:02 EST,2022-12-20,10:16:02,Photo,"16,202",15957,245,0,False,https://www.instagram.com/p/CmZPoWDplKL/,https://www.instagram.com/p/CmZPoWDplKL/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/321068038_859470018530818_3855709380020418459_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=J8ABXKXz0ssAX_2RRl4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD3-aSHu_OOuw5Ut3MfgSszCVwBj5AY54xqnHHtXcCFAw&oe=63CDD517,,Só pra lembrar…,"Rodrigo Constantino @rodrigoconstantino1976 ""Missão dada, missão cumprida"" ""Foi o único momento sincero da cerimônia de diplomação de Lula. Por isso e só por isso, saiu num sussurro captado pelo microfone do ministro que presidiu a solenidade.""",,,-1.84,Just to remember…,0.0,"Rodrigo Constantino @Rodrigoconstantino1976 ""Mission Dada, Mission accomplished"" ""was the only sincere moment of Lula's diploma ceremony. So and only for that, it came out in a whisper captured by the minister's microphone who presided over the ceremony.""",0.6808
203,Clarissa Tércio,clarissatercio,996720.0,2022-12-20 08:32:40 EST,2022-12-20,08:32:40,Photo,"6,837",6203,634,0,False,https://www.instagram.com/p/CmZDzONOt4o/,https://www.instagram.com/p/CmZDzONOt4o/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/321174612_474947148127905_8856079244714366206_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=yX0FDtqyPOkAX8yRzQY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDuMqNwMFTfRJuKbv70FeB6MNVdRz4ppQClZ8gyUlX5dA&oe=63D3BCEB,,"AFRONTA AOS CRISTÃOS!

Uma verdadeira afronta e desrespeito à liberdade religiosa, direito garantido pela Constituição Federal! A esquerda realmente não desiste de perseguir os cristãos! 

O Ministério Público de São Paulo recomendou fim do Pai Nosso em escola paulista! Proibiu a prática de uma oração! Inaceitável!","@clarissatercio MP RECOMENDA FIM DO PAI NOSSO EM ESCOLA, APÓS PROFESSORA QUESTIONAR PRÁTICA DE ORAÇÃO CLARISSA TÉRCIO @clarissatercio PR. JÚNIOR TÉRCIO @pastorjuniortercio",,,-1.12,"Incringe to Christians!

A true affront and disrespect for religious freedom, law guaranteed by the Federal Constitution!The left really does not give up persecuting Christians!

The São Paulo Public Prosecutor's Office recommended the end of our father in São Paulo school!It prohibited the practice of a prayer!Unacceptable!",0.8511,"@clarissaterio MP recommends end of our father in school, after teacher questioning prayer practice clarissa @clarissaterio pr.Junior tertcio @pastorjuniortecio",0.128
204,Silvia Nobre Waiãpi,silviawaiapi,137699.0,2022-12-20 06:40:55 EST,2022-12-20,06:40:55,Photo,"16,881",16061,820,0,False,https://www.instagram.com/p/CmY3AwVrmko/,https://www.instagram.com/p/CmY3AwVrmko/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320969336_671066074500296_3354483464965599240_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ExZ2RiE0SDkAX8Jscxl&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCKYHu3DLNhfBFQammtQUYRQk27OfUkBtSxz1OUTXOWMQ&oe=63F79DB5,,"QUE EU SEJA DIGNA DA MISSÃO DE SER UMA FILHA DO NORTE! Com muita emoção, recebi da Corte Eleitoral do Amapá o Diploma de Deputada Federal eleita pelo meu Estado. Eu defenderei a liberdade, o crescimento econômico do meu estado, e a dignidade de todos os Povos.",,,,2.12,"May I be worthy of the mission of being a northern daughter!With great emotion, I received from the electoral court of Amapá the diploma of federal deputy elected by my state.I will defend the freedom, the economic growth of my state, and the dignity of all peoples.",0.9501,Nan,0.0
205,Bolsonaro TV,bolsonaro.tv,896780.0,2022-12-20 05:03:13 EST,2022-12-20,05:03:13,Photo,"124,433",120541,3892,0,False,https://www.instagram.com/p/CmYr1GqNzsw/,https://www.instagram.com/p/CmYr1GqNzsw/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320701074_1112613082782601_2467069435630698244_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=TNFqgjzO8zwAX-OJIUb&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDxzdSydHiIJlSL8ImnGRgBj-ylXyFC4LumQ_6Sv5WtnA&oe=63FD8E59,,,,,,2.22,Nan,0.0,Nan,0.0
206,Gustavo Gayer,gusgayer,497835.0,2022-12-19 18:54:37 EST,2022-12-19,18:54:37,Photo,"13,496",13100,396,0,False,https://www.instagram.com/p/CmXmLnqL122/,https://www.instagram.com/p/CmXmLnqL122/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320509658_542109047581868_8108486225218908555_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hqNb4g0mpzYAX8zSUER&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC7SaRfHbHE5AWmHG4orb7maRdVvGDIXV4wPSluFhruAw&oe=63D3332A,,Mas saiu todo mundo feliz com seus diplomas,S STF LULA CONGRESSO,,,-1.72,But everyone came out happy with their diplomas,0.7227,S STF Lula Congress,0.0
207,Flávio Bolsonaro,flaviobolsonaro,4428706.0,2022-12-19 17:46:09 EST,2022-12-19,17:46:09,Photo,"27,242",26706,536,0,False,https://www.instagram.com/p/CmXeWJxuJCT/,https://www.instagram.com/p/CmXeWJxuJCT/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320924653_110822898452170_800825233544138978_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=kWvp9rLYIugAX-gCTgu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDYW-E8JbF1h777Lurt2a4oRZuWbiyK1iQbPmrTCmcnVA&oe=63CB102F,,"Recebi, na tarde desta segunda-feira (19), uma moção de louvor da @camaraderesende pelos meus trabalhos em prol do município. Agradeço a iniciativa da Casa por me conceder essa homenagem! 

Tenho um carinho especial por Resende, cidade onde nasci, cresci e a qual dedico também o meu trabalho pelo seu desenvolvimento.

No Orçamento de 2020 a 2023, destinei o valor de R$ 3,5 milhões para a Associação de Proteção à Maternidade e à Infância de Resende (Apmir), R$ 870 mil para a Santa Casa de Misericórdia e uma motoniveladora para atender a área rural da região. 

Contem sempre com o meu trabalho!

@deputadoandersonmoraes 

@roquecerqueira
@diogo.balieiro
@tande.vieira1
@kkrmota
@jussarafarizel
@camila.gwcorreia
@luizsaldanha21
@figueredonewton
@renan_marassi
@anairangel
@januaceli_gandolfo
@janaaamorim
@barcitarechuan_
@maternidade_apmir
@sheila_adriani
@soraia.balieiro
@drjayme_neto
@kaio.marcio.paiva
@eliojr2016
@doralopes_
@rosaluna276
@cristinarosadas_
@isaquefarizel

#resende #resenderj",,,,-3.16,"I received, on the afternoon of Monday (19), a motion of praise of @camaraderesende for my works in favor of the municipality.Thank you for the initiative of the house for granting me this tribute!

I have a special affection for Resende, a city where I was born, grew up and which I also dedicate my work for its development.

In the budget from 2020 to 2023, I allocated the amount of R $ 3.5 million for the Maternity and Child Protection Association of Resende (APMIR), R $ 870 thousand for Santa Casa de Misericórdia and a grade to serve the arearural in the region.

Always count on my work!

@deputadoAndersonMoraes

@roquecerqueira
@diogo.balieiro
@tande.vieira1
@kkrmota
@justafarizel
@camila.gwcorreia
@luizsaldanha21
@figueredoNewton
@renan_marassi
@anairangel
@januaceli_gandolfo
@janaaamorim
@barcitarechuan_
@maternity_apmir
@sheila_adriani
@soraia.balieiro
@drjayme_neto
@kaio.marcio.paiva
@Eliojr2016
@doralopes_
@rosaluna276
@cristinarosadas_
@isaquefarizel

#Resende #resenderj",0.9358,,0.0
208,Karina Bacchi,karinabacchi,9160232.0,2022-12-19 16:36:24 EST,2022-12-19,16:36:24,Album,"11,571",11421,150,0,False,https://www.instagram.com/p/CmXWXS8PKXa/,https://www.instagram.com/p/CmXWXS8PKXa/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320864553_129802999713845_8215741835192228071_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0EL-pgLGUksAX_NConA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfB3aMQ8oTIWOs2ogFb568mFoA69n8TPCDyQ-WzeVMiQEg&oe=63F042C4,,"(Dt 28,8-9) ""O SENHOR fará a bênção estar contigo nos celeiros e em todo trabalho de tuas mãos. E o SENHOR teu Deus te abençoará na terra que te dá. 9.O SENHOR te confirmará como seu povo, conforme te jurou, contanto que guardes os mandamentos do SENHOR teu Deus e andes por seus caminhos. "" 🙏🏻💕🕊Minha Vida está em suas mãos 🙌🏻 direciona-nos Senhor para que plantemos somente das suas sementes .🌷",,,,-2.38,"(Deut 28: 8-9) ""The Lord will make the blessing be with you in the barns and in all the work of your hands. And the Lord your God will bless you in the earth that gives you.He has sworn to you, as long as you guard the commandments of the Lord your God and Andes through His ways.",0.8481,Nan,0.0
209,Gustavo Gayer,gusgayer,497835.0,2022-12-19 16:20:13 EST,2022-12-19,16:20:13,Photo,"18,972",18571,401,0,False,https://www.instagram.com/p/CmXUgyAOER8/,https://www.instagram.com/p/CmXUgyAOER8/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320531529_2824139587716021_3116318115172239569_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=iDNOWM60FSMAX_0GGSN&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD-E6LcalCLOpgnjG3qGq3uVxbKnj0YSAQsZwR2eo9Ojg&oe=63D30753,,"Obrigado, pessoal!
Vocês são uma fortaleza nesses dias difíceis 🇧🇷 Não vamos parar!",Obrigado! 500K SEGUIDORES NO INSTAGRAM,,,-1.22,"Thank you guys!
You are a fortress in these difficult days 🇧🇷 Let's not stop!",0.3553,,0.0
210,Rodrigo Constantino,rodrigoconstantino1976,1444595.0,2022-12-19 16:05:35 EST,2022-12-19,16:05:35,Photo,"4,755",4552,203,0,False,https://www.instagram.com/p/CmXS1nHppyu/,https://www.instagram.com/p/CmXS1nHppyu/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320718040_483405237239301_2986660213202948799_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jn9AjnnteesAX9076Cc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCflPLavAQ20dT-DPp_VrU-q59e-7sluQJiQxNDxQ_9iw&oe=63CB2A90,,"Apelidei de Barrosinho esse pavão que encontrei no Bronx Zoo. Achei que era dócil pela pegada mansa, mas o bicho é um perigo!",,,,-6.44,"I nicknamed Barrosinho this peacock I found in the bronx zoo.I thought it was docile by the meek footprint, but the animal is a danger!",-0.7088,Nan,0.0
211,Magno Malta,magnomalta,1587680.0,2022-12-19 15:59:46 EST,2022-12-19,15:59:46,Photo,"56,214",52889,3325,0,False,https://www.instagram.com/p/CmXSK-apqPv/,https://www.instagram.com/p/CmXSK-apqPv/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320617648_1919219511803372_8723343386136142600_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lNVRVh2A5oYAX_dfweg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD6ooQVVWf6TUCvXyb3Z8t9mVix19yhRdxLJ_36Z4d4mQ&oe=63F389A5,,"Diplomado! Hoje, a Justiça Eleitoral declarou que fui eleito pelo povo. Mais do que isso, o momento é de gratidão a Deus, a minha família, aos amigos e a todos que votaram em mim. Ressalto também, o meu compromisso com o Espírito Santo e com o meu país, pois a partir de fevereiro de 2023, eu estarei no Senado ciente dos tempos difíceis e com disposição para as lutas.

🙏🏻 Brasil acima de todos, Deus acima de tudo.",,,,1.98,"Graduate!Today, the Electoral Justice stated that I was elected by the people.More than that, the moment is of gratitude to God, my family, to friends and all who voted for me.I also emphasize my commitment to the Holy Spirit and my country, because from February 2023, I will be in the Senate aware of the difficult times and willing to fight.

🙏🏻 Brazil above all, God above all.",0.9098,Nan,0.0
212,Rodrigo Constantino,rodrigoconstantino1976,1444595.0,2022-12-19 12:42:04 EST,2022-12-19,12:42:04,Photo,"8,421",7901,520,0,False,https://www.instagram.com/p/CmW7jDCpOaY/,https://www.instagram.com/p/CmW7jDCpOaY/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320439344_129776376384238_4697087788024150725_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vRS_BxUo8hUAX8IusKG&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDmB8rIUHwHno9VndDy1nBvE785VD0tT7anxOwJu14BtA&oe=63C410CF,,"Se a onça está com preguiça, será que serve um tigre?! At Bronx Zoo…",,,,-3.95,"If the jaguar is lazy, is it a tiger?!At bronx zoo…",-0.4199,Nan,0.0
213,Eduardo Bolsonaro🇧🇷,bolsonarosp,5009495.0,2022-12-19 12:31:50 EST,2022-12-19,12:31:50,Photo,"167,472",159584,7888,0,False,https://www.instagram.com/p/CmW6YBUPVs-/,https://www.instagram.com/p/CmW6YBUPVs-/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/320733833_141308971769637_7900326989041244033_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hMCujOZnWSsAX9aPqPj&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBTVSJjURfvydQR0BYtJZSmHkcF63fFF_96tdxNKRb5yw&oe=63D35AFE,,"Diplomado hoje, mas sem motivos para sorrir. O STF legisla e executa orçamento. Qual futuro nos espera?

O atual cenário lembra muito a Venezuela de 2017, quando a suprema corte pegou para si os poderes do legislativo.",F TRE- A7 A8,,,1.66,"Graduated today, but with no reason to smile.The STF legislates and executes budget.What future waits for us?

The current scenario is very reminiscent of Venezuela of 2017, when the Supreme Court took the powers of the legislature.",0.4767,F TRE- A7 A8,0.0
