,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Description_Translated,Description_Sentiment,Image_Text_Translated,Image_Text_Sentiment
271,SARGENTO RODRIGUES,sargentorodriguesoficial,33292.0,2023-02-13 15:02:39 EST,2023-02-13,15:02:39,Photo,374,362,12,0,False,https://www.instagram.com/p/ConYJoEspAZ/,https://www.instagram.com/p/ConYJoEspAZ/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/330206390_510383824511404_3526100750023412180_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wCb1F8tSt1wAX9GU5j5&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBRFyJI1vHS_VTnsrLYGg8MNIPRd7-F4PaauxyT-KiLyA&oe=6420EC58,,"Recebi, nessa manhã, a visita do Chefe do Centro Odontológico da PMMG, Tenente Coronel Wanderson Garcia Costa Neves. Ele veio agradecer a destinação da emenda parlamentar para modernização de equipamentos e melhorias no atendimento. 

A verba vai permitir a compra de um novo veículo automotor adaptado com consultório odontológico móvel, climatizado, para atendimento em seu ambiente interno, equipamentos odontológicos portáteis para atendimento beira-leito e aquisição de equipamento para laserterapia de baixa intensidade e fotóforo odontológico/cirúrgico de LED.

Atualmente, eles contam com apenas um veículo para atender aos militares da ativa, veteranos e seus dependentes que não tenham condições de se deslocarem ao consultório, seja para tratamento preventivo, curativo ou paliativo. O dentista se deslocará até o domicílio, residência terapêutica ou mesmo leito hospitalar. 

A emenda está em processo de execução.",,,,1.04,"This morning I received the visit of the head of the PMMG Dental Center, Lieutenant Colonel Wanderson Garcia Costa Neves.He came to thank the parliamentary amendment to modernize equipment and improvements in service.

The money will allow the purchase of a new motor vehicle adapted with mobile, air-conditioned dental office, for service in its internal environment, portable dental equipment for lorate waterfront service and purchase of low-intensity lasertherapy equipment and dental/led photóphorus/photóphorus.

Currently, they have only one vehicle to serve active military, veterans and their dependents who are unable to move to the office, whether for preventive, healing or palliative treatment.The dentist will move to home, therapeutic residence or even hospital bed.

The amendment is in the process of execution.",0.8126,Nan,0.0
272,João Salas,oficialjoaosalas,17077.0,2023-02-13 14:55:29 EST,2023-02-13,14:55:29,Photo,"11,327",10535,792,0,False,https://www.instagram.com/p/ConXVM2plhI/,https://www.instagram.com/p/ConXVM2plhI/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/330815681_142438512019393_787539401255353548_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=h-6HmXiyiFAAX-LeMjN&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCZUeT-6ZpqyTxc5dsg39Hv4Mc3kk9_vv_FwFG6HvwQcA&oe=64959FA8,,"CPI do 08 de janeiro já!
Pressionem seus deputados e senadores.
Compartilhem 🇧🇷

Sigam: @danielsilveiralivreoficial
Sigam: @oficialjoaosalas

#CpiDo08deJaneiroJá #danielsilveiralivre","ADEL RERIEY PEA IEy MALE QUEMNÃODEVE QUEM NÃO DEVE, NÃO T TEME. PRESSIONEM oS SEUS DEPUTADOS E SENADORES @DANIELSILVEIRALIVREOFICIAL SIGAM NO INSTAGRAM",,,6.48,"CPI of the January 8th already!
Press their deputies and senators.
Share 🇧🇷

Follow: @danielsilveiralivheficial
Follow: @Oficialjoaosalas

#Cpido08dejanojájá #danielsilveiralivre",0.3595,"ADEL REIEY PEA IEY MALE WHO NOT WHO NOT, DO NOT fear.Press your deputies and senators @danielsilveiralivheficial follow on Instagram",0.0
273,Jose Vasconcelos Viana,josevasconcelosviana,24928.0,2023-02-13 13:19:53 EST,2023-02-13,13:19:53,Photo,190,139,51,0,False,https://www.instagram.com/p/ConMY94JFUH/,https://www.instagram.com/p/ConMY94JFUH/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/330379137_1312504385974477_3280290209124585967_n.webp?stp=dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=nQVP4C4afFUAX8nEWRY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAoYvSrsjIDwxH3b-DVbqOW7nIZh6Ttxx5JE5vZzGiwfA&oe=640E7B21,,"SÓ FALA DO BOLSONARO!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso","POLÍTICA OPINIÃO JVV ""AO DAR TANTO FOCO A BOLSONARO, LULA TENTA CRIAR A NARRATIVA DITA POR ELE PARA ACABAR COM A DIREITA NO BRASIL E E TIRAR OS OLHOS DE SEU PÉSSIMO GOVERNO"" PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR",,,-1.37,"Just talk about Bolsonaro!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#greesCaminhoneiros #Alladossantos #Foraxandão #Lula #Bolsonaro #copadomundo #haddad #Pauloges #oladroosobeampapa #Quartels #Intervencaomilitar #Bolsonaropreso",0.0,"Politics JVV Opinion ""by giving Bolsonaro so much focus, Lula tries to create his narrative to end the right in Brazil and take his eyes out of his poor government"" Portal JVV News Siga @jvvNews on social networks.Visit www.jvvnews.com.br",0.1027
274,Robert Zorzato,robertzorzato,1715.0,2023-02-13 08:57:49 EST,2023-02-13,08:57:49,Photo,46,42,4,0,False,https://www.instagram.com/p/ComuZmIL6O1/,https://www.instagram.com/p/ComuZmIL6O1/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/330673061_886789815891442_7801438129662418152_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Ccqixnz4nT0AX_rE64Z&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAb8vKqW-NYbt1eGU_-p0UrTzw0TUhpYz132l25v9vGxQ&oe=6444D0EB,,Isso mostra o caráter dos animais!,SP Portal SJP Verdade Publicado por Robert Zorzato 4 min A diferença entre os humanos e os animais é que os animais nunca permitem que um estúpido lidere a manada.,,,-1.02,This shows the character of the animals!,0.0,SP Portal SJP Truth Posted by Robert Zorzato 4 min The difference between humans and animals is that animals never allow a stupid to lead the herd.,0.5283
275,Serginho Agrella,serginhoagrella,2623.0,2023-02-13 08:33:55 EST,2023-02-13,08:33:55,Album,51,49,2,705,False,https://www.instagram.com/p/ComrqiNOnWZ/,https://www.instagram.com/p/ComrqiNOnWZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/330204299_652540073302791_4900732016152586126_n.webp?stp=dst-jpg&_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ixDCuprV-MUAX-DdyPT&_nc_oc=AQnctNzCCdJFpIri2UdoXA3p1A7RQseEp2s0hcPxZQlr0nBfLwqsxkh-VlCE7YgpYhE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAJ2BinmQ4ZgfGNe32xa9xsTAAYmTi4M1cuwvN_mE93WQ&oe=642F67C0,,Domingão no Rancho @Amigos da Estação comemorando meu Níver 3.5 teve bom d+ com Familiares e Amigos só Alegria 🥳😁🙏🏼🍺👏🏽,,,,2.32,Domingão no ranch @amigos da Estação celebrating my nip 3.5 had good d+ with family and friends only joy 🥳😁🙏🏼🍺👏🏽,0.9509,,0.0
276,SARGENTO RODRIGUES,sargentorodriguesoficial,33292.0,2023-02-13 08:26:44 EST,2023-02-13,08:26:44,Photo,460,405,55,0,False,https://www.instagram.com/p/Comq12XLmsG/,https://www.instagram.com/p/Comq12XLmsG/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/330791041_3364594107136127_8133469880412633165_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=73Sw8LNxtDYAX86873U&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD2zIWEROxLJFmwkk1Qo-bX6zbqFsUMRS5qGmKbn85clw&oe=641EA506,,"A bancada da segurança pública na Assembleia Legislativa de Minas Gerais (ALMG) inicia 2023 em uma condição peculiar: todos os cinco deputados estaduais oriundo das forças integram a base de governo de Romeu Zema (Novo), de quem terão que cobrar valorização e melhores condições de trabalho para a categoria em Minas Gerais.

A aposta é que ser base do governador vai facilitar o diálogo e o atendimento das demandas da classe. Se as conversas não evoluírem, a pressão sobre o governo deve crescer e o cenário de um ano atrás, quando sindicatos e associações fizeram grandes manifestações e chegaram a decretar uma espécie de “greve branca” para pressionar o governo Zema, pode se repetir.

Parlamentar mais experiente da bancada, Sargento Rodrigues (PL) defende o que chama de cobrança progressiva. “Primeiro, a via do diálogo e da interlocução política. Se necessário, audiências públicas lotadas na ALMG com sindicatos e associações. E no último momento a gente utilizará as mobilizações (de rua). Se o governo não dialogar, não buscar um entendimento, essa é uma possibilidade que ninguém descarta”, afirma.

""Se somos base, então o governador deve facilitar o diálogo nesse sentido. Se você é oposição, tem que ficar batendo e cobrando de forma muito incisiva o governo. Sendo base, acho que o tratamento pode ser melhor, mais fraternal”, continua o deputado.

Pauta é recomposição salarial e aumento do efetivo

As principais instituições da segurança pública em Minas Gerais são Polícia Militar, Polícia Civil, Polícia Penal e Corpo de Bombeiros. Cada uma delas tem demandas específicas, mas há duas pautas comuns a todas as quatro.

A primeira é a recomposição salarial. Em 2019, Zema fechou um acordo para conceder o reajuste em três parcelas de 13%, 12% e 12%, mas vetou as duas últimas. Em 2022, o governador concedeu 10% de recomposição para todos os servidores.

“Na melhor das hipóteses, o governo deve 12% além da inflação do ano passado (2022)”, diz Sargento Rodrigues, que destaca também que o déficit de agentes nas forças de segurança é gravíssima. 

Link para matéria completa no story!

Fonte: @otempo",,,,1.28,"The Public Security bench in the Minas Gerais Legislative Assembly (ALMG) begins 2023 in a peculiar condition: all five state deputies from the forces are part of the Romeu Zema Government base (Novo), who will have to charge appreciation and better conditionsof work for the category in Minas Gerais.

The bet is that being the Governor's base will facilitate dialogue and meeting class demands.If conversations do not evolve, the pressure on the government should grow and the scenario a year ago, when unions and associations made major demonstrations and even decree a kind of “white strike” to press the Zema government, it may be repeated.

Most experienced parliamentary of the bench, Sergeant Rodrigues (PL) defends what he calls progressive collection.“First, the way of dialogue and political dialogue.If necessary, public hearings crowded at ALMG with unions and associations.And at the last moment we will use the mobilizations (street).If the government does not talk, it does not seek an understanding, this is a possibility that no one rules out, ”he says.

""If we are base, then the governor should facilitate dialogue in this regard. If you are opposition, you have to be beating and charging the government very incisively. Being base, I think treatment can be better, more fraternal,” continues thecongressperson.

Agenda is salary recomposition and increased staff

The main public security institutions in Minas Gerais are Military Police, Civil Police, Penal Police and Fire Department.Each of them has specific demands, but there are two common guidelines for all four.

The first is salary recomposition.In 2019, Zema signed an agreement to grant the readjustment in three installments of 13%, 12%and 12%, but vetoed the last two.In 2022, the governor granted 10% recomposition to all servers.

“At best, the government owes 12% beyond last year's inflation (2022),” says Sergeant Rodrigues, who also points out that the deficit of agents in security forces is very serious.

Link to full story on Story!

Source: @Tempo",0.965,,0.0
277,Josafá Ramos,josafarramos,5916.0,2023-02-13 07:16:40 EST,2023-02-13,07:16:40,Photo,61,30,31,0,False,https://www.instagram.com/p/Comi0rvOfl5/,https://www.instagram.com/p/Comi0rvOfl5/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/330286234_232179852568939_3677890930770976678_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Fd64ERCOBWgAX8yPPih&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfASCpI0TnqdlkNc2b8VPlEogaUoc_SHOaLeXtvRCzVsGw&oe=6496A781,,"Só que a Globo saiu na frente dizendo “não deve nada a justiça!”. Incrível um órgão responsável por divulgar os fatos, com tamanho esforço na tentativa de apagar conteúdo verdadeiro da história. #brasil🇧🇷",,,,-1.2,"Only Globo went ahead saying ""it owes nothing to justice!""Amazing an organ responsible for publicizing the facts, with such an effort in an attempt to erase true content in history.#Brazil🇧🇷",0.6588,Nan,0.0
278,🔹𝓟𝓻. 𝓣𝓱𝓲𝓪𝓰𝓸 𝓑𝓮𝔃𝓮𝓻𝓻𝓪,ofc.thiago_pr,105532.0,2023-02-12 15:52:06 EST,2023-02-12,15:52:06,Photo,"1,621",1536,85,0,False,https://www.instagram.com/p/Cok5A9RO_06/,https://www.instagram.com/p/Cok5A9RO_06/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/330597361_732157361590040_2854643340475278280_n.webp?stp=dst-jpg&_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GByH5vYzxoAAX_QJY4v&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfALawBqSXIyIjOjfZ2zZXmor9GbMGieu1LVG8gs_Vgrkw&oe=647740C7,,Chorem e se arrependam 💚😭,,,,3.1,Cry and regret 💚😭,-0.5859,,0.0
279,Alexandre Carmo,alexcarmolondon,536.0,2023-02-12 14:51:59 EST,2023-02-12,14:51:59,Photo,4,4,0,0,False,https://www.instagram.com/p/CokyIjwpWyh/,https://www.instagram.com/p/CokyIjwpWyh/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/330205417_1191469515068017_8501983002657201493_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xg78JZuvc-EAX_F6G6R&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAeheRdUpvb2xi1SqBX1lO4Yvabp2r51lY4wNZJ4_QayA&oe=6497438C,,,,,,-0.2,Nan,0.0,Nan,0.0
280,WESLEY ROS,wesleyros,283653.0,2023-02-12 10:15:45 EST,2023-02-12,10:15:45,Photo,534,524,10,0,False,https://www.instagram.com/p/CokShdWOxNV/,https://www.instagram.com/p/CokShdWOxNV/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/330298230_563460025819194_8546731134160476134_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=M-I07tNHZcgAX98i7Oc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBRJim3BhfBQnxFtX7egPIGjCRfuBHTe-WLV4XKeQCpcA&oe=6422C536,,"Atenção MIAMI ‼️
Hoje a noite adoraremos em MARGATE FL 🇺🇸 na RCN Church - TE VEJOBLA!!",Hoje 12/fevereiro Wesley Ros MARGATE-Flórida. MARGATE- 7:30pm RCN- 6101 NW 31 ST,,,-8.06,"Attention Miami‼ ️
Tonight we will love in Margate Fl 🇺🇸 at RCN Church - Te Vejobla !!",0.6988,Today 12/February Wesley Ros Margate-Florida.Margate- 7:30 pm RCN-6101 NW 31 ST,0.0
281,Jose Vasconcelos Viana,josevasconcelosviana,24897.0,2023-02-12 07:46:25 EST,2023-02-12,07:46:25,Photo,217,114,103,0,False,https://www.instagram.com/p/CokBbulOBBx/,https://www.instagram.com/p/CokBbulOBBx/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/330663850_205306478824346_5603007799721764673_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2zvFUfHAqw0AX8qSZ6t&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDH9CSO1dFF9-kbZPR85-uGf6167LzzBeN-QNCg26KLfw&oe=640D8B72,,"EU ACHO QUE A CULPA É DE QUEM FEZ O L!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso",POLÍTICA ENQUETE JVV Ο QUE VOCÊ ACHA DE DILMA COMO PRESIDENTE DO BRICS? PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR,,,-1.2,"I think it's the fault of those who did the L!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#greesCaminhoneiros #Alladossantos #Foraxandão #Lula #Bolsonaro #copadomundo #haddad #Pauloges #oladroosobeampapa #Quartels #Intervencaomilitar #Bolsonaropreso",-0.4574,Politics JVV Poll ο What do you think of Dilma as president of BRICS?JVV PORTAL NEWS SIGA @JVVNews on social networks.Visit www.jvvnews.com.br,0.0
282,Josafá Ramos,josafarramos,5915.0,2023-02-11 23:16:18 EST,2023-02-11,23:16:18,Photo,58,26,32,0,False,https://www.instagram.com/p/CojHDe0udJY/,https://www.instagram.com/p/CojHDe0udJY/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329971507_743681207069481_6405661399652321526_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=IRWEoQpcNLUAX_18w-V&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAlC07h32zOkCQMGGzhzXcoxvccZn6zL9a4etVbwLQAHw&oe=64961485,,"Tem erro no texto da imagem.
O “dar” não deve ter “r” nesse caso.
A grafia correta seria “dá para entender?”.
Uma colher de chá no nosso português que inclusive está sendo incrementado com a linguagem neutra, mediante força também da Suprema Corte do judiciário brasileiro. É isso!",,,,-1.26,"There is an error in the text of the image.
The ""giving"" should not have ""r"" in this case.
The correct spelling would be ""Can you understand?""
A teaspoon in our Portuguese that is even being increased with neutral language, also by force also the supreme cut of the Brazilian judiciary.And that!",0.5848,Nan,0.0
283,Aline Bastos,alinebastosmg,22790.0,2023-02-11 18:33:44 EST,2023-02-11,18:33:44,Photo,95,95,0,0,False,https://www.instagram.com/p/Coimt4qOOg6/,https://www.instagram.com/p/Coimt4qOOg6/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/330219334_610809384203843_334602280782814128_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=cVgXhRagKzkAX8u3hus&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD1qg0fGLln8Lz1IkzhdyCyFSp70cjH1CEPfv283HZdBg&oe=6496207A,,"Leitura necessária! 
🔗Link nos Stories.",,,,-3.25,"Necessary reading!
🔗Link in Stories.",0.0,,0.0
284,Edson Feitosa,cetogenese.saude,,2023-02-11 11:57:47 EST,2023-02-11,11:57:47,Photo,12,12,0,0,False,https://www.instagram.com/p/Coh5Z5cOkkz/,https://www.instagram.com/p/Coh5Z5cOkkz/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/330109661_873139657285417_6899707033491125610_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=grRnP5AcCW4AX-YVr22&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCR50QEUqiFtvBY0tf_kZVIPVhAcQ9oNmy3dJ6nCxf7ZQ&oe=6497BF35,,@winn_fashion,,,,-4.42,@winn_fashion,0.0,Nan,0.0
285,SARGENTO RODRIGUES,sargentorodriguesoficial,33277.0,2023-02-11 09:42:29 EST,2023-02-11,09:42:29,Album,"1,650",1515,135,0,False,https://www.instagram.com/p/Cohp698r_BI/,https://www.instagram.com/p/Cohp698r_BI/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329906304_2141723526013538_896985831772412451_n.webp?stp=dst-jpg&_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=NpvmiFDl2e4AX8Hk6aE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDq0tUKmeGCTLvRZHqe-sw8TYOggQ4CBzln-N5O0CcMog&oe=641CC123,,"O Comando da Polícia Militar concluiu os ajustes para colocar em prática as novas regras sobre a divulgação das escalas de serviço e cumprimento da carga horária de trabalho semanal e mensal dos policiais, estabelecidas nos §§ 3º e 5º do art. 15 da Lei Estadual nº 5.301/1969, o Estatuto dos Militares, incluídos pela LC 168/22. A regulamentação consta no Memorando Circular n. 01.5/2023-DRH, publicado no último dia 09.
São elas:
Art. 15
[...]
§ 3º As escalas ordinárias de trabalho dos militares serão publicadas em ciclos de sete dias, com no mínimo sete dias de antecedência, e inseridas no sistema de dados da instituição para acompanhamento e controle. 
[...]
§ 5º O cômputo do cumprimento da carga horária semanal de trabalho será apurado ao final de noventa dias, e o somatório da carga horária não poderá exceder cento e sessenta horas por mês.

Desde a aprovação das alterações e da derrubada do veto do governador, tenho cobrado do Comando agilidade para disciplinar essa questão, de forma que a lei seja cumprida e colocada em prática pelos comandantes, na capital e interior.  Há muitos anos luto para colocar fim às escalas abusivas de trabalho, que sobrecarregam e adoecem nossos militares. Acabou carga horária de 165, 171 e 177 horas mensais, como alguns interpretavam ao bel-prazer. Agora, o que exceder as 160 horas, deverá ser recompensado com folgas. Essa é mais uma justa e importante conquista para a classe.
Estarei atento e fiscalizando o cumprimento da lei!",,,,3.34,"The Military Police Command concluded the adjustments to put into practice the new rules on the dissemination of service scales and compliance with the weekly and monthly workload of the police, established in §§ 3 and 5 of art.15 of State Law No. 5,301/1969, the Statute of the Military, included by LC 168/22.The regulation is in the circular memorandum no.01.5/2023-DRH, published on the last day 09.
Are they:
Art.15
[...]
Paragraph 3. The ordinary work scales of the military shall be published in seven -day cycles, at least seven days in advance, and inserted in the institution's data system for monitoring and control.
[...]
Paragraph 5. The calculation of compliance with the weekly workload shall be determined at the end of ninety days, and the sum of the workload may not exceed one hundred and sixty hours per month.

Since the approval of the changes and the overthrow of the governor's veto, I have charged the agility command to discipline this issue, so that the law is fulfilled and put into practice by the commanders, in the capital and interior.For many years I fight to end the abusive work scales, which overload and get sick our military.A workload of 165, 171 and 177 hours a month, as some interpreted at Bel-Prazer, ended.Now, exceeding 160 hours, should be rewarded with clearances.This is another just and important achievement for the class.
I will be attentive and supervise compliance with the law!",-0.3382,Nan,0.0
